,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
pushup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
86,70,70,70,70,69,69,69,69,69,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
85,70,70,70,70,69,69,69,69,69,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
84,70,70,70,70,68,68,68,68,68,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
83,70,70,70,70,67,67,67,67,67,69,69,69,69,69,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
82,70,70,70,70,67,67,67,67,67,69,69,69,69,69,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
81,69,69,69,69,66,66,66,66,66,68,68,68,68,68,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
80,69,69,69,69,66,66,66,66,66,67,67,67,67,67,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
79,68,68,68,68,65,65,65,65,65,67,67,67,67,67,69,69,69,69,69,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
78,67,67,67,67,64,64,64,64,64,66,66,66,66,66,69,69,69,69,69,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
77,66,66,66,66,64,64,64,64,64,65,65,65,65,65,68,68,68,68,68,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
76,66,66,66,66,63,63,63,63,63,65,65,65,65,65,67,67,67,67,67,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
75,65,65,65,65,62,62,62,62,62,64,64,64,64,64,67,67,67,67,67,69,69,69,69,69,70,70,70,70,70,70,70,70,70,70,70
74,64,64,64,64,62,62,62,62,62,63,63,63,63,63,66,66,66,66,66,69,69,69,69,69,70,70,70,70,70,70,70,70,70,70,70
73,63,63,63,63,61,61,61,61,61,63,63,63,63,63,65,65,65,65,65,68,68,68,68,68,70,70,70,70,70,70,70,70,70,70,70
72,63,63,63,63,60,60,60,60,60,62,62,62,62,62,65,65,65,65,65,67,67,67,67,67,70,70,70,70,70,70,70,70,70,70,70
71,62,62,62,62,60,60,60,60,60,61,61,61,61,61,64,64,64,64,64,66,66,66,66,66,69,69,69,69,69,70,70,70,70,70,70
70,61,61,61,61,59,59,59,59,59,61,61,61,61,61,63,63,63,63,63,66,66,66,66,66,69,69,69,69,69,70,70,70,70,70,70
69,60,60,60,60,59,59,59,59,59,60,60,60,60,60,63,63,63,63,63,65,65,65,65,65,68,68,68,68,68,70,70,70,70,70,70
68,60,60,60,60,58,58,58,58,58,59,59,59,59,59,62,62,62,62,62,64,64,64,64,64,67,67,67,67,67,70,70,70,70,70,70
67,59,59,59,59,57,57,57,57,57,59,59,59,59,59,61,61,61,61,61,64,64,64,64,64,66,66,66,66,66,69,69,69,69,69,70
66,58,58,58,58,57,57,57,57,57,58,58,58,58,58,60,60,60,60,60,63,63,63,63,63,66,66,66,66,66,69,69,69,69,69,70
65,57,57,57,57,56,56,56,56,56,57,57,57,57,57,60,60,60,60,60,62,62,62,62,62,65,65,65,65,65,68,68,68,68,68,70
64,57,57,57,57,55,55,55,55,55,57,57,57,57,57,59,59,59,59,59,61,61,61,61,61,64,64,64,64,64,67,67,67,67,67,70
63,56,56,56,56,55,55,55,55,55,56,56,56,56,56,58,58,58,58,58,61,61,61,61,61,64,64,64,64,64,67,67,67,67,67,69
62,55,55,55,55,54,54,54,54,54,55,55,55,55,55,58,58,58,58,58,60,60,60,60,60,63,63,63,63,63,66,66,66,66,66,69
61,54,54,54,54,53,53,53,53,53,55,55,55,55,55,57,57,57,57,57,59,59,59,59,59,62,62,62,62,62,65,65,65,65,65,68
60,54,54,54,54,53,53,53,53,53,54,54,54,54,54,56,56,56,56,56,59,59,59,59,59,61,61,61,61,61,64,64,64,64,64,67
59,53,53,53,53,52,52,52,52,52,53,53,53,53,53,56,56,56,56,56,58,58,58,58,58,61,61,61,61,61,64,64,64,64,64,67
58,52,52,52,52,51,51,51,51,51,53,53,53,53,53,55,55,55,55,55,57,57,57,57,57,60,60,60,60,60,63,63,63,63,63,66
