,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2145,99,99,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2150,98,98,98,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2155,97,97,97,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2200,96,96,96,96,99,99,99,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2205,95,95,95,95,98,98,98,98,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2210,95,95,95,95,97,97,97,97,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2215,94,94,94,94,96,96,96,96,96,99,99,99,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2220,93,93,93,93,96,96,96,96,96,98,98,98,98,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2225,92,92,92,92,95,95,95,95,95,97,97,97,97,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2230,91,91,91,91,94,94,94,94,94,96,96,96,96,96,99,99,99,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2235,90,90,90,90,93,93,93,93,93,96,96,96,96,96,98,98,98,98,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2240,89,89,89,89,92,92,92,92,92,95,95,95,95,95,97,97,97,97,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2245,88,88,88,88,91,91,91,91,91,94,94,94,94,94,97,97,97,97,97,99,99,99,99,99,100,100,100,100,100,100,100,100,100,100,100
2250,87,87,87,87,90,90,90,90,90,93,93,93,93,93,96,96,96,96,96,98,98,98,98,98,100,100,100,100,100,100,100,100,100,100,100
2255,86,86,86,86,89,89,89,89,89,92,92,92,92,92,95,95,95,95,95,97,97,97,97,97,100,100,100,100,100,100,100,100,100,100,100
2300,85,85,85,85,88,88,88,88,88,91,91,91,91,91,94,94,94,94,94,97,97,97,97,97,99,99,99,99,99,100,100,100,100,100,100
2305,85,85,85,85,87,87,87,87,87,90,90,90,90,90,93,93,93,93,93,96,96,96,96,96,98,98,98,98,98,100,100,100,100,100,100
2310,84,84,84,84,87,87,87,87,87,89,89,89,89,89,92,92,92,92,92,95,95,95,95,95,97,97,97,97,97,100,100,100,100,100,100
2315,83,83,83,83,86,86,86,86,86,89,89,89,89,89,91,91,91,91,91,94,94,94,94,94,97,97,97,97,97,100,100,100,100,100,100
2320,82,82,82,82,85,85,85,85,85,88,88,88,88,88,90,90,90,90,90,93,93,93,93,93,96,96,96,96,96,99,99,99,99,99,100
2325,81,81,81,81,84,84,84,84,84,87,87,87,87,87,90,90,90,90,90,92,92,92,92,92,95,95,95,95,95,98,98,98,98,98,100
2330,80,80,80,80,83,83,83,83,83,86,86,86,86,86,89,89,89,89,89,91,91,91,91,91,94,94,94,94,94,98,98,98,98,98,100
2335,79,79,79,79,82,82,82,82,82,85,85,85,85,85,88,88,88,88,88,91,91,91,91,91,93,93,93,93,93,97,97,97,97,97,100
2340,78,78,78,78,81,81,81,81,81,84,84,84,84,84,87,87,87,87,87,90,90,90,90,90,92,92,92,92,92,96,96,96,96,96,100
2345,77,77,77,77,80,80,80,80,80,83,83,83,83,83,86,86,86,86,86,89,89,89,89,89,92,92,92,92,92,95,95,95,95,95,99
2350,76,76,76,76,79,79,79,79,79,82,82,82,82,82,85,85,85,85,85,88,88,88,88,88,91,91,91,91,91,94,94,94,94,94,98
2355,75,75,75,75,79,79,79,79,79,81,81,81,81,81,84,84,84,84,84,87,87,87,87,87,90,90,90,90,90,93,93,93,93,93,98
2400,75,75,75,75,78,78,78,78,78,81,81,81,81,81,83,83,83,83,83,86,86,86,86,86,89,89,89,89,89,93,93,93,93,93,97
2405,74,74,74,74,77,77,77,77,77,80,80,80,80,80,83,83,83,83,83,85,85,85,85,85,88,88,88,88,88,92,92,92,92,92,96
2410,73,73,73,73,76,76,76,76,76,79,79,79,79,79,82,82,82,82,82,85,85,85,85,85,87,87,87,87,87,91,91,91,91,91,95
2415,72,72,72,72,75,75,75,75,75,78,78,78,78,78,81,81,81,81,81,84,84,84,84,84,86,86,86,86,86,90,90,90,90,90,94
2420,71,71,71,71,74,74,74,74,74,77,77,77,77,77,80,80,80,80,80,83,83,83,83,83,86,86,86,86,86,89,89,89,89,89,93
2425,70,70,70,70,73,73,73,73,73,76,76,76,76,76,79,79,79,79,79,82,82,82,82,82,85,85,85,85,85,88,88,88,88,88,93
2430,69,69,69,69,72,72,72,72,72,75,75,75,75,75,78,78,78,78,78,81,81,81,81,81,84,84,84,84,84,88,88,88,88,88,92
2435,68,68,68,68,71,71,71,71,71,74,74,74,74,74,77,77,77,77,77,80,80,80,80,80,83,83,83,83,83,87,87,87,87,87,91
2440,67,67,67,67,70,70,70,70,70,74,74,74,74,74,77,77,77,77,77,79,79,79,79,79,82,82,82,82,82,86,86,86,86,86,90
2445,66,66,66,66,70,70,70,70,70,73,73,73,73,73,76,76,76,76,76,79,79,79,79,79,81,81,81,81,81,85,85,85,85,85,89
2450,65,65,65,65,69,69,69,69,69,72,72,72,72,72,75,75,75,75,75,78,78,78,78,78,81,81,81,81,81,84,84,84,84,84,88
2455,65,65,65,65,68,68,68,68,68,71,71,71,71,71,74,74,74,74,74,77,77,77,77,77,80,80,80,80,80,83,83,83,83,83,88
2500,64,64,64,64,67,67,67,67,67,70,70,70,70,70,73,73,73,73,73,76,76,76,76,76,79,79,79,79,79,83,83,83,83,83,87
2505,63,63,63,63,66,66,66,66,66,69,69,69,69,69,72,72,72,72,72,75,75,75,75,75,78,78,78,78,78,82,82,82,82,82,86
2510,62,62,62,62,65,65,65,65,65,68,68,68,68,68,71,71,71,71,71,74,74,74,74,74,77,77,77,77,77,81,81,81,81,81,85
2515,61,61,61,61,64,64,64,64,64,67,67,67,67,67,70,70,70,70,70,73,73,73,73,73,76,76,76,76,76,80,80,80,80,80,84
2520,60,60,60,60,63,63,63,63,63,66,66,66,66,66,70,70,70,70,70,73,73,73,73,73,75,75,75,75,75,79,79,79,79,79,83
2525,59,59,59,59,62,62,62,62,62,66,66,66,66,66,69,69,69,69,69,72,72,72,72,72,75,75,75,75,75,78,78,78,78,78,83
2530,58,58,58,58,61,61,61,61,61,65,65,65,65,65,68,68,68,68,68,71,71,71,71,71,74,74,74,74,74,78,78,78,78,78,82
