,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
acl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
74,100,100,100,100,100,100,100,100,100,99,99,99,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
73,100,100,100,100,99,99,99,99,99,97,97,97,97,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
72,100,100,100,100,97,97,97,97,97,96,96,96,96,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
71,100,100,100,100,96,96,96,96,96,95,95,95,95,95,99,99,99,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
70,100,100,100,100,95,95,95,95,95,93,93,93,93,93,97,97,97,97,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
69,100,100,100,100,93,93,93,93,93,92,92,92,92,92,96,96,96,96,96,99,99,99,99,99,100,100,100,100,100,100,100,100,100,100,100
68,100,100,100,100,92,92,92,92,92,91,91,91,91,91,94,94,94,94,94,97,97,97,97,97,100,100,100,100,100,100,100,100,100,100,100
67,100,100,100,100,90,90,90,90,90,89,89,89,89,89,93,93,93,93,93,96,96,96,96,96,100,100,100,100,100,100,100,100,100,100,100
66,100,100,100,100,89,89,89,89,89,88,88,88,88,88,91,91,91,91,91,94,94,94,94,94,100,100,100,100,100,100,100,100,100,100,100
65,98,98,98,98,88,88,88,88,88,87,87,87,87,87,90,90,90,90,90,93,93,93,93,93,100,100,100,100,100,100,100,100,100,100,100
64,97,97,97,97,86,86,86,86,86,85,85,85,85,85,89,89,89,89,89,91,91,91,91,91,100,100,100,100,100,100,100,100,100,100,100
63,95,95,95,95,85,85,85,85,85,84,84,84,84,84,87,87,87,87,87,90,90,90,90,90,100,100,100,100,100,100,100,100,100,100,100
62,93,93,93,93,84,84,84,84,84,83,83,83,83,83,86,86,86,86,86,88,88,88,88,88,100,100,100,100,100,100,100,100,100,100,100
61,92,92,92,92,82,82,82,82,82,81,81,81,81,81,84,84,84,84,84,87,87,87,87,87,98,98,98,98,98,100,100,100,100,100,100
60,90,90,90,90,81,81,81,81,81,80,80,80,80,80,83,83,83,83,83,85,85,85,85,85,96,96,96,96,96,100,100,100,100,100,100
59,88,88,88,88,80,80,80,80,80,79,79,79,79,79,81,81,81,81,81,84,84,84,84,84,95,95,95,95,95,100,100,100,100,100,100
58,87,87,87,87,78,78,78,78,78,77,77,77,77,77,80,80,80,80,80,82,82,82,82,82,93,93,93,93,93,100,100,100,100,100,100
57,85,85,85,85,77,77,77,77,77,76,76,76,76,76,79,79,79,79,79,81,81,81,81,81,91,91,91,91,91,100,100,100,100,100,100
56,83,83,83,83,75,75,75,75,75,75,75,75,75,75,77,77,77,77,77,79,79,79,79,79,89,89,89,89,89,100,100,100,100,100,100
55,82,82,82,82,74,74,74,74,74,73,73,73,73,73,76,76,76,76,76,78,78,78,78,78,88,88,88,88,88,100,100,100,100,100,100
54,80,80,80,80,73,73,73,73,73,72,72,72,72,72,74,74,74,74,74,76,76,76,76,76,86,86,86,86,86,100,100,100,100,100,100
53,78,78,78,78,71,71,71,71,71,71,71,71,71,71,73,73,73,73,73,75,75,75,75,75,84,84,84,84,84,100,100,100,100,100,100
52,77,77,77,77,70,70,70,70,70,69,69,69,69,69,71,71,71,71,71,73,73,73,73,73,82,82,82,82,82,98,98,98,98,98,100
51,75,75,75,75,69,69,69,69,69,68,68,68,68,68,70,70,70,70,70,72,72,72,72,72,81,81,81,81,81,96,96,96,96,96,100
50,73,73,73,73,67,67,67,67,67,67,67,67,67,67,69,69,69,69,69,70,70,70,70,70,79,79,79,79,79,93,93,93,93,93,100
49,72,72,72,72,66,66,66,66,66,65,65,65,65,65,67,67,67,67,67,69,69,69,69,69,77,77,77,77,77,91,91,91,91,91,100
48,70,70,70,70,65,65,65,65,65,64,64,64,64,64,66,66,66,66,66,67,67,67,67,67,75,75,75,75,75,89,89,89,89,89,100
47,68,68,68,68,63,63,63,63,63,63,63,63,63,63,64,64,64,64,64,66,66,66,66,66,74,74,74,74,74,87,87,87,87,87,100
46,67,67,67,67,62,62,62,62,62,61,61,61,61,61,63,63,63,63,63,64,64,64,64,64,72,72,72,72,72,84,84,84,84,84,100
45,65,65,65,65,60,60,60,60,60,60,60,60,60,60,61,61,61,61,61,63,63,63,63,63,70,70,70,70,70,82,82,82,82,82,100
44,63,63,63,63,59,59,59,59,59,59,59,59,59,59,60,60,60,60,60,61,61,61,61,61,68,68,68,68,68,80,80,80,80,80,100
43,62,62,62,62,58,58,58,58,58,57,57,57,57,57,59,59,59,59,59,60,60,60,60,60,66,66,66,66,66,78,78,78,78,78,98
42,60,60,60,60,56,56,56,56,56,56,56,56,56,56,57,57,57,57,57,58,58,58,58,58,65,65,65,65,65,76,76,76,76,76,97
41,58,58,58,58,55,55,55,55,55,55,55,55,55,55,56,56,56,56,56,57,57,57,57,57,63,63,63,63,63,73,73,73,73,73,95
40,57,57,57,57,54,54,54,54,54,53,53,53,53,53,54,54,54,54,54,55,55,55,55,55,61,61,61,61,61,71,71,71,71,71,94
39,55,55,55,55,52,52,52,52,52,52,52,52,52,52,53,53,53,53,53,54,54,54,54,54,59,59,59,59,59,69,69,69,69,69,92
38,53,53,53,53,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,52,52,52,52,52,58,58,58,58,58,67,67,67,67,67,91
37,52,52,52,52,50,50,50,50,50,49,49,49,49,49,50,50,50,50,50,51,51,51,51,51,56,56,56,56,56,64,64,64,64,64,89
36,50,50,50,50,48,48,48,48,48,48,48,48,48,48,49,49,49,49,49,49,49,49,49,49,54,54,54,54,54,62,62,62,62,62,87
35,48,48,48,48,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,48,48,48,48,48,52,52,52,52,52,60,60,60,60,60,86
34,47,47,47,47,45,45,45,45,45,45,45,45,45,45,46,46,46,46,46,46,46,46,46,46,51,51,51,51,51,58,58,58,58,58,84
33,45,45,45,45,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,45,45,45,45,45,49,49,49,49,49,56,56,56,56,56,83
32,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,47,47,47,47,47,53,53,53,53,53,81
31,42,42,42,42,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,42,42,42,42,42,45,45,45,45,45,51,51,51,51,51,79
30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,44,44,44,44,44,49,49,49,49,49,78
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42,42,42,47,47,47,47,47,76
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,44,44,44,44,44,75
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42,42,42,73
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,72
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
