,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
mtc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
311,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
312,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
313,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
314,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
315,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
316,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
317,100,100,100,100,100,100,100,100,100,99,99,99,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
318,100,100,100,100,100,100,100,100,100,99,99,99,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
319,100,100,100,100,100,100,100,100,100,98,98,98,98,98,99,99,99,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
320,100,100,100,100,99,99,99,99,99,97,97,97,97,97,99,99,99,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
321,100,100,100,100,99,99,99,99,99,97,97,97,97,97,98,98,98,98,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
322,100,100,100,100,98,98,98,98,98,96,96,96,96,96,97,97,97,97,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
323,100,100,100,100,97,97,97,97,97,96,96,96,96,96,97,97,97,97,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
324,100,100,100,100,97,97,97,97,97,95,95,95,95,95,96,96,96,96,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
